80;256
4;40
38
24;15;2910.0765691458037
24;29;1201.7508514777924
24;47;2588.8168901668832
2;27;2514.3666757183046
2;6;4169.166412497476
2;8;2740.1917009862173
2;49;3700.713099420588
16;6;3224.5104232125996
16;66;3582.4931288275648
12;56;1101.0577333709703
12;50;4409.173604211504
12;11;1384.4194655051533
56;16;3426.949089265651
56;44;2899.1473129237115
56;10;1859.9132958191342
32;34;913.0639385602426
32;33;3374.8073140080783
32;51;3428.688011617861
32;69;4934.125501983285
34;32;2622.388558675815
34;59;4413.685370507254
34;40;1771.7101186358411
67;52;4086.657785056429
67;33;2058.3044462121807
67;42;2425.759060503793
61;79;1541.1346336951767
61;30;1633.4914304339613
61;54;3513.8988301382615
79;61;4517.205765150487
79;78;1793.4898188031207
79;48;4979.652623536972
41;55;1234.8891649286177
41;54;1715.4498550499386
41;36;3275.4719140889424
36;77;4290.846875936764
36;74;4565.519061775852
14;77;2024.9156248670192
14;70;4748.940673895072
14;46;634.1922176001019
14;48;4732.826340880331
37;42;1991.769279252589
37;43;2290.2709401431866
37;52;949.414723127091
35;20;4924.361518139467
35;49;1260.1030092500582
35;53;1715.82244201522
35;17;557.539446543678
38;59;3460.2786895294753
38;13;1071.5115650668747
38;55;2287.1571087210086
38;5;2639.1849661525484
59;38;596.3762541881322
59;47;985.8946019101592
59;60;2704.2927738462986
21;73;1107.8766267882525
21;31;4872.186982440056
21;79;3766.6104694569503
21;64;2475.9473439625876
70;14;4505.606670864112
70;60;972.5486793437993
44;56;1859.1218838957384
44;22;4322.137525657379
44;58;4347.093195605317
44;48;4038.412252580084
1;3;4507.877828537257
1;50;2742.5749580252646
1;4;4317.496260678767
3;1;4333.63487905765
3;66;2261.2861598900304
3;70;3349.217445717366
3;65;3568.211737963376
51;39;4055.751241333754
51;77;3584.0421048282396
51;17;4212.589700809104
51;32;2996.549747807073
22;44;1079.0937852157767
22;64;3856.1013296156652
22;9;4384.267583430164
58;27;2553.21902474445
58;29;585.3439960570383
58;44;919.264025451519
58;25;3186.5320647709345
40;29;1819.077715290803
40;53;1135.9995543901605
40;34;1637.77245601653
40;30;3826.4466079636204
33;67;3149.6026185794194
33;69;4336.991289954294
33;32;2340.962010328759
33;80;4070.0840208563523
6;67;657.8128778632408
6;16;3540.9928621454915
43;78;3830.740649179307
43;80;3303.860408148493
43;37;829.6522127106815
48;20;800.1924812457291
48;14;3113.8361137479314
48;79;3341.6125986602015
30;34;4506.269450054493
30;61;4614.800473889971
30;40;3307.40502308544
47;50;888.8733891454913
47;59;2530.3439811686294
47;24;595.2800474770689
50;47;670.6224206887596
50;25;4383.715342264975
65;10;4798.539777753901
65;25;2721.6866183673355
65;3;1108.6213510406942
15;24;3568.852360953679
15;71;1513.8833657235714
15;28;2692.54805825969
15;37;1642.5892095766676
53;72;1008.78307476348
53;35;3799.3524498369597
53;40;1586.5031452825974
11;66;1740.1160553716888
11;5;871.1079506682149
11;12;3916.5837305485047
25;65;2907.452010600888
25;58;612.1255879711299
25;50;845.6564690818375
17;45;3808.4861168046777
17;65;4114.160365967325
17;35;2242.1940194605004
70;29;24;115
70;47;24;109
70;12;50;43
70;76;71;94
70;67;52;65
70;14;70;30
70;26;16;27
70;12;11;42
70;2;8;97
70;50;47;19
70;47;24;13
70;43;37;98
70;59;47;38
70;38;59;110
70;37;43;41
70;39;63;45
128;3;65;56
128;4;1;108
128;76;45;107
128;36;77;103
128;41;55;52
293;79;78;50
293;44;58;11
293;50;47;95
293;47;24;67
293;24;29;65
293;38;5;31
293;35;49;24
293;20;57;90
293;33;80;84
293;30;61;16
293;43;78;63
293;42;52;81
293;16;66;28
293;33;67;71
293;35;49;71
570;48;20;93
570;20;48;52
570;19;8;78
570;63;22;70
570;1;50;83
570;74;36;77
